pid, mode, frame, date, time, thumbTip.x, thumbTip.y, thumbIP.x, thumbIP.y, thumbMP.x, thumbMP.y, thumbCMC.x, thumbCMC.y, thumbTip2.x, thumbTip2.y, thumbIP2.x, thumbIP2.y, thumbMP2.x, thumbMP2.y, thumbCMC2.x, thumbCMC2.y, indexTip.x, indexTip.y, indexPIP.x, indexPIP.y, indexDIP.x, indexDIP.y, indexMCP.x, indexMCP.y, indexTip2.x, indexTip2.y, indexPIP2.x, indexPIP2.y, indexDIP2.x, indexDIP2.y, indexMCP2.x, indexMCP2.y, middleTip.x, middleTip.y, middlePIP.x, middlePIP.y, middleDIP.x, middleDIP.y, middleMCP.x, middleMCP.y, middleTip2.x, middleTip2.y, middlePIP2.x, middlePIP2.y, middleDIP2.x, middleDIP2.y, middleMCP2.x, middleMCP2.y, ringTip.x, ringTip.y, ringPIP.x, ringPIP.y, ringDIP.x, ringDIP.y, ringMCP.x, ringMCP.y, ringTip2.x, ringTip2.y, ringPIP2.x, ringPIP2.y, ringDIP2.x, ringDIP2.y, ringMCP2.x, ringMCP2.y, littleTip.x, littleTip.y, littlePIP.x, littlePIP.y, littleDIP.x, littleDIP.y, littleMCP.x, littleMCP.y, littleTip2.x, littleTip2.y, littlePIP2.x, littlePIP2.y, littleDIP2.x, littleDIP2.y, littleMCP2.x, littleMCP2.y
108, 1, 0, 2023-11-22, 19:58:45.072, 350.0610704421997, 241.0862966477871, 302.1056298017502, 176.72408691048622, 335.8341016769409, 212.0996164828539, 319.8308172225952, 187.158518075943, 629.3469376564026, 245.42820067703724, 640.4510772228241, 181.89911805093288, 634.9466428756714, 219.8934265524149, 635.5505990982056, 198.22802820801735, 308.6177133321762, 283.55921801924706, 296.89236879348755, 237.28238487243652, 301.87884068489075, 257.14841364324093, 288.96630442142487, 203.77056396007538, 681.1684036254883, 286.6205273717642, 676.9605975151062, 239.36129668354988, 677.4442291259766, 261.85466626286507, 668.4511587619781, 202.28732772171497, 271.2372839450836, 297.1694814860821, 267.3470937013626, 245.30770941078663, 270.17080569267273, 271.60495951771736, 268.33068907260895, 211.34148393571377, 728.4835295677185, 293.73223063349724, 707.3160638809204, 244.82755671441555, 718.2031080722809, 270.2884299457073, 688.3702704906464, 200.00118093192577, 251.45546782016754, 293.3716942667961, 249.71356630325317, 246.18552078306675, 250.94611585140228, 268.63758085668087, 253.20781302452087, 214.44119675457478, 743.8844132423401, 286.0559432953596, 723.407564163208, 237.27788519859314, 733.144469499588, 260.2685312330723, 701.0807936191559, 197.65556970238686, 226.4852083325386, 270.36389322578907, 235.4134361743927, 237.63710916042328, 230.96954995393753, 252.0085362046957, 245.973726272583, 217.2124646306038, 753.7645304203033, 255.99330987036228, 736.8608112335205, 227.07284365594387, 746.9946322441101, 241.9489216208458, 709.776829957962, 196.53958809375763
108, 1, 1, 2023-11-22, 19:58:45.114, 349.8611682653427, 243.08058959245682, 300.47049832344055, 177.5360280573368, 333.9331839084625, 213.0174562036991, 317.75352334976196, 188.07679526507854, 627.6804473400116, 245.3109904229641, 638.507440328598, 182.6690934896469, 633.0780005455017, 220.28077347576618, 633.8788313865662, 198.94369508326054, 307.05446553230286, 284.2058274000883, 295.7774773836136, 238.47120495140553, 300.7186747789383, 257.9604485332966, 287.54971265792847, 204.02548298239708, 679.1857695579529, 286.78898391127586, 675.3128280639648, 239.7812662422657, 675.6934115886688, 262.1021795719862, 665.960339307785, 203.19191840291023, 269.05055356025696, 298.04548048973083, 265.6864640712738, 246.4367838203907, 268.60180830955505, 272.5718581825495, 266.9045424461365, 213.03826719522476, 726.6907150745392, 293.98183754086494, 705.5047507286072, 244.87745934724808, 716.5247852802277, 271.08821572363377, 685.8837285041809, 200.4345870167017, 249.3667858839035, 294.07079984247684, 247.66202056407928, 246.90387496352196, 248.72216594219208, 269.6232281625271, 251.1978476047516, 216.0543923228979, 742.1447615623474, 286.1937145590782, 721.5095906257629, 237.13083335757256, 731.7660694122314, 260.49732714891434, 698.6594135761261, 197.48870679736137, 225.05310380458832, 270.75695848464966, 233.8844358921051, 238.76915210485458, 229.09572744369507, 253.18585711717606, 244.1979660987854, 218.70120047032833, 751.7887847423553, 256.2918819785118, 734.6087522506714, 227.17471127212048, 745.0829930305481, 242.18046733736992, 707.3907251358032, 195.89782211184502
108, 1, 2, 2023-11-22, 19:58:45.148, 626.0903959274292, 248.6173445135355, 637.3405804634094, 183.27654945850372, 631.7299315929413, 222.27578511834145, 632.2722256183624, 199.9647773206234, 347.7314615249634, 242.52188009023666, 300.1004695892334, 179.133349776268, 334.53800117969513, 214.2921763062477, 317.6981106996536, 189.21818128228188, 678.5574817657471, 288.73268677294254, 674.5484945774078, 241.59097881615162, 675.129230260849, 263.93895268440247, 665.5157604217529, 204.3267111480236, 306.7249894142151, 285.3339643776417, 294.83707332611084, 239.24127413332462, 299.6543630361557, 259.1565805822611, 287.44677567481995, 206.20363759994507, 726.2312483787537, 296.1513052880764, 704.8500759601593, 247.01108594238758, 715.720121383667, 272.65694576501846, 684.9324085712433, 201.59956507384777, 269.3980005979538, 298.81651835143566, 265.7193783521652, 247.16701214015484, 268.1066497564316, 273.22887305915356, 266.3459995985031, 214.03806972503662, 741.1882753372192, 288.4025857001543, 720.8543603420258, 239.36160916090012, 730.6794815063477, 262.7212284505367, 697.6171002388, 198.90916633605957, 249.35970306396484, 294.9809838682413, 247.51083707809448, 247.7715933173895, 248.8150758743286, 270.4106398373842, 251.03147077560425, 216.84477253258228, 751.3124303817749, 258.54509365558624, 733.7020401954651, 228.88436859846115, 744.5252556800842, 244.11417092382908, 706.0755426883698, 197.41527462005615, 224.12547659873962, 272.47049053013325, 232.93676847219467, 240.13877157866955, 228.61355406045914, 254.14206905663013, 243.8557686805725, 219.6792233288288
108, 1, 3, 2023-11-22, 19:58:45.182, 626.7039070129395, 248.87654447555542, 637.8577651977539, 182.84608066082, 632.1570672988892, 222.312407463789, 632.5364842414856, 199.57243075966835, 348.93745744228363, 245.1826872229576, 300.7077033519745, 178.51883181929588, 334.09531104564667, 215.28241702914238, 317.8426835536957, 189.6050282418728, 679.2421543598175, 288.6004151105881, 675.4779827594757, 240.78972439467907, 675.9815018177032, 263.79530684649944, 666.9605445861816, 203.5142075419426, 306.45628666877747, 286.2084322422743, 294.5172909498215, 240.11139856278896, 299.6656399965286, 260.00039441883564, 287.02591729164124, 206.2166991531849, 727.2256762981415, 295.8605138659477, 705.9206650257111, 246.8793454915285, 716.7134382724762, 272.4173693805933, 686.031051158905, 200.8650245666504, 268.8557621240616, 299.3261064141989, 265.25457870960236, 247.6731941998005, 267.69687390327454, 274.16474272310734, 266.22761929035187, 213.8731441795826, 742.200368642807, 287.9988649636507, 721.4314296245575, 239.11934547126293, 731.8487856388092, 262.2297328263521, 698.2527208328247, 197.95048582553864, 249.13894128799438, 295.9219469130039, 247.1419471502304, 248.2878371477127, 248.3393325805664, 271.3871628046036, 250.79854321479797, 216.8051504045725, 751.8727786540985, 257.97169771790504, 734.6705811023712, 228.58720263838768, 745.4176909923553, 243.73032374680042, 706.4726805686951, 196.07974642515182, 224.15919637680054, 272.78868621587753, 233.08566045761108, 240.55302280187607, 228.69713133573532, 254.4989181905985, 243.87112867832184, 219.98273257911205
108, 1, 4, 2023-11-22, 19:58:45.215, 625.5943207740784, 247.04645837843418, 636.5214176177979, 182.79270952939987, 630.989818572998, 221.40506698191166, 631.358402967453, 199.23467399179935, 347.24155259132385, 241.7747467458248, 299.32383143901825, 178.3572810292244, 334.698322892189, 213.9589192122221, 317.51470732688904, 188.1648826301098, 677.5526101589203, 287.7493830472231, 673.7332758903503, 239.9045385569334, 674.3301215171814, 262.34134973585606, 665.1537866592407, 202.99761998653412, 306.9246971607208, 285.12594820559025, 294.758412361145, 238.59332109987736, 299.84365487098694, 258.6119325608015, 287.7000906467438, 205.05387718975544, 725.955379486084, 295.08116410672665, 704.0900754928589, 245.24043303728104, 714.830019235611, 269.98885791003704, 684.2301261425018, 200.22988310456276, 268.9103970527649, 298.4169535636902, 265.2166647911072, 246.61420845985413, 267.9824365377426, 272.9567052870989, 266.473490357399, 213.31712198257446, 740.625205039978, 286.5010360330343, 719.8635432720184, 237.84321922063828, 729.7101073265076, 261.0011656284332, 696.9084293842316, 197.70631602406502, 249.0520864725113, 294.43477346003056, 247.41670501232147, 247.22550790011883, 248.74694192409515, 269.87036649882793, 250.90570211410522, 215.9237767904997, 751.1083340644836, 257.4758899062872, 733.1685788631439, 227.7953537851572, 744.3414912223816, 242.64049649238586, 705.6208534240723, 196.42697125673294, 224.08449345827103, 271.28620137274265, 233.05877351760864, 239.08084826171398, 228.43278938531876, 253.4728988111019, 243.6408120393753, 218.83803430199623
108, 1, 5, 2023-11-22, 19:58:45.248, 347.5654457807541, 245.59975074231625, 298.5383883714676, 178.96748679876328, 331.57982671260834, 215.4023770838976, 315.7019776105881, 189.93219202756882, 623.6990692615509, 249.39294454455376, 635.1076312065125, 181.9495518952608, 629.9157853126526, 221.61198948323727, 629.643082857132, 198.57469058036804, 304.3863533735275, 286.7331442087889, 292.3230333328247, 240.34728771448135, 297.3973321914673, 260.35171270370483, 285.213409781456, 207.92857506871223, 676.4747993946075, 289.0184160619974, 673.8958196640015, 241.224474132061, 673.6933343410492, 264.1884346008301, 665.8352928161621, 203.23644642531872, 266.49540543556213, 300.74400363862514, 262.8401426076889, 248.7621465176344, 265.183167219162, 274.8170704394579, 263.8209604024887, 214.5299403220415, 724.8219616413116, 296.3145747035742, 703.9679176807404, 247.25653690099716, 714.2797257900238, 272.52645522356033, 685.9121708869934, 202.22905069589615, 246.3047856092453, 296.59921032190323, 244.77173006534576, 249.24151802062988, 245.90453684329987, 271.81728787720203, 248.44851911067963, 217.90922662615776, 740.3602797985077, 287.45374822616577, 720.0434191226959, 239.40004387497902, 730.2943983078003, 262.47805857658386, 698.8251793384552, 201.49519763886929, 220.34523671865463, 274.1220270693302, 230.462211728096, 241.04558084905148, 225.48676681518555, 255.0360355079174, 240.9786994457245, 220.8419515490532, 749.2231929302216, 257.39008362591267, 732.7328882217407, 228.96692511439323, 742.9155945777893, 243.26516996324062, 707.9379076957703, 201.33295939862728
108, 1, 6, 2023-11-22, 19:58:45.279, 622.1699578762054, 249.45115907490253, 633.1938254833221, 181.31437918543816, 628.0752520561218, 222.10104778409004, 627.7652189731598, 198.64481049776077, 346.47513592243195, 246.31838615238667, 298.28501784801483, 179.0949150621891, 330.64764428138733, 216.5687300413847, 314.8796761035919, 191.01226998865604, 675.0067946910858, 289.0223845243454, 671.8373577594757, 240.63279826939106, 672.2573828697205, 263.8242734968662, 663.5938441753387, 202.44103533029556, 303.1270002126694, 287.43909303843975, 290.98018622398376, 240.92865182459354, 296.03806960582733, 260.8397085815668, 284.48357379436493, 209.13692498207092, 724.2503364086151, 296.33129224181175, 702.7518391609192, 247.12620259821415, 713.0563700199127, 272.22913302481174, 683.1839241981506, 200.60223111510277, 265.586138010025, 301.5481640994549, 262.05381071567535, 248.55825504660606, 264.37744784355164, 274.6560508608818, 263.36466014385223, 215.3667546659708, 739.4735107421875, 287.04015320539474, 717.9930121898651, 239.36985856294632, 728.6740157604218, 262.4329055994749, 695.2264401912689, 198.2564011514187, 245.47895658016205, 297.27197405695915, 244.3873690366745, 249.2976702004671, 245.2468067407608, 271.7784469425678, 247.93863940238953, 218.39112919569016, 749.0234851837158, 258.2703010737896, 730.9391293525696, 228.3320336341858, 742.2993059158325, 243.43650129437447, 703.3611283302307, 196.49302896857262, 219.02681839466095, 275.0270552188158, 229.49060159921646, 241.73959304392338, 224.13361489772797, 255.53796787559986, 240.26877868175507, 221.27138917148113
108, 1, 7, 2023-11-22, 19:58:45.308, 621.696825504303, 251.161878824234, 633.8538331985474, 180.97284144163132, 627.6183407306671, 222.44496035575867, 627.4689071178436, 198.726210847497, 347.41045701503754, 245.29174181818962, 298.95463597774506, 178.94364477694035, 330.64531111717224, 215.86724963784218, 315.6493147611618, 191.14294801652431, 674.7434248924255, 290.12830436229706, 672.1799440383911, 243.06730930507183, 671.7574746608734, 265.31657157838345, 664.2622401714325, 204.6462504863739, 304.3028316497803, 286.34364119172096, 291.73243725299835, 240.6799198538065, 296.9781959056854, 260.5821022540331, 285.47744619846344, 207.99238294363022, 724.5264275074005, 297.5632654428482, 702.1846024990082, 248.15600295364857, 712.7744460105896, 273.22777938842773, 683.153981924057, 203.27769343554974, 264.95357275009155, 301.93282371759415, 262.4837795495987, 247.7757180184126, 264.98515379428864, 274.3506042510271, 264.2080156803131, 215.18992373347282, 739.0734286308289, 288.73934254050255, 717.3987774848938, 239.71261496841908, 728.0802254676819, 263.58425964415073, 695.2331619262695, 200.8970847427845, 246.53171360492706, 298.04060584306717, 245.32991182804108, 249.50640507042408, 246.46794044971466, 272.4514294117689, 248.43535339832306, 219.13301292061806, 749.4076795578003, 259.8894337117672, 728.3847033977509, 228.16973289847374, 741.2650475502014, 243.64976708590984, 703.5768904685974, 199.14558669924736, 217.82046139240265, 274.1504312604666, 228.90339416265488, 241.30987419188023, 223.5059381723404, 255.375917121768, 240.3262745141983, 221.69148372113705
108, 1, 8, 2023-11-22, 19:58:45.334, 348.19034492969513, 246.76541624963284, 299.9083446264267, 179.19865754246712, 330.9720929861069, 217.01497894525528, 316.2586317062378, 192.78804752230644, 621.6313302516937, 252.22545798122883, 635.6771454811096, 180.38579024374485, 628.3541762828827, 223.29761730134487, 628.4555578231812, 199.30063796043396, 304.6147257089615, 286.74361220002174, 292.08246743679047, 241.97251366078854, 297.1340457201004, 261.3007064163685, 285.9738824367523, 208.99668514728546, 676.5903465747833, 290.5568045526743, 674.0288100242615, 244.27181574702263, 673.2549772262573, 266.0251764655113, 667.174195766449, 206.73034942150116, 265.43884313106537, 303.0420870631933, 262.6500174999237, 249.41084949672222, 265.2462737560272, 275.58479604125023, 264.66514921188354, 216.51639008522034, 725.4258623123169, 298.64643692970276, 703.538726568222, 249.3882261365652, 713.6179404258728, 274.0021607577801, 686.148042678833, 206.8407789170742, 247.35754263401031, 299.26545456051826, 246.04219353199005, 250.7823438346386, 247.42842638492584, 274.20933324098587, 249.21301925182343, 220.67421370744705, 740.7896375656128, 289.06844368577003, 718.7263479232788, 241.15551038086414, 729.8359870910645, 264.43772903084755, 698.2640533447266, 204.9134186208248, 217.34532916545868, 274.734795153141, 229.3554169535637, 242.8852287530899, 223.49524450302124, 256.2707585096359, 240.59872698783875, 223.659497320652, 750.5045444965363, 259.8237509727478, 730.0703589916229, 229.7999897301197, 742.3633568286896, 243.75925914943218, 706.6206698417664, 202.96730968356133
108, 1, 9, 2023-11-22, 19:58:45.366, 621.5882778167725, 253.18585711717606, 635.39244389534, 180.96477952599525, 628.0834736824036, 224.05478116869926, 627.9295403957367, 200.32862594723701, 349.0439497232437, 246.39625550806522, 301.061399936676, 179.72808791697025, 331.66682040691376, 216.81855568289757, 317.2104238271713, 192.58709333837032, 676.9704301357269, 291.28865775465965, 674.1208033561707, 245.431856662035, 673.5930638313293, 267.0701944679022, 667.2123596668243, 207.40611293911934, 305.4380826950073, 286.7101458758116, 292.6169842481613, 241.77780902385712, 297.72239196300507, 261.15862296521664, 286.39151883125305, 209.08558495342731, 725.8396100997925, 299.21995785832405, 704.0365238189697, 250.41046454012394, 713.9365284442902, 274.48484452068806, 686.1759850978851, 207.654344946146, 265.68907499313354, 302.919314712286, 263.21114349365234, 249.08306075632572, 265.8304536342621, 275.36328084766865, 264.92985224723816, 216.23812900483608, 741.411203622818, 289.86088624596596, 719.3450253009796, 242.09781707823277, 730.3834474086761, 265.1618640422821, 698.4389295578003, 205.69136223196983, 247.62468993663788, 299.12883946299553, 246.67431437969208, 250.46417939662933, 247.91372454166412, 274.0669685602188, 249.29368007183075, 220.59459447860718, 751.1118893623352, 260.67356437444687, 730.9558503627777, 230.80147963762283, 742.868542432785, 244.69506631791592, 706.8290991783142, 203.77568858861923, 217.52856588363647, 274.31473185122013, 229.49199038743973, 242.11378467082977, 223.67292606830597, 255.6557093411684, 240.8314323425293, 223.38748578727245
