pid, mode, frame, date, time, thumbTip.x, thumbTip.y, thumbIP.x, thumbIP.y, thumbMP.x, thumbMP.y, thumbCMC.x, thumbCMC.y, thumbTip2.x, thumbTip2.y, thumbIP2.x, thumbIP2.y, thumbMP2.x, thumbMP2.y, thumbCMC2.x, thumbCMC2.y, indexTip.x, indexTip.y, indexPIP.x, indexPIP.y, indexDIP.x, indexDIP.y, indexMCP.x, indexMCP.y, indexTip2.x, indexTip2.y, indexPIP2.x, indexPIP2.y, indexDIP2.x, indexDIP2.y, indexMCP2.x, indexMCP2.y, middleTip.x, middleTip.y, middlePIP.x, middlePIP.y, middleDIP.x, middleDIP.y, middleMCP.x, middleMCP.y, middleTip2.x, middleTip2.y, middlePIP2.x, middlePIP2.y, middleDIP2.x, middleDIP2.y, middleMCP2.x, middleMCP2.y, ringTip.x, ringTip.y, ringPIP.x, ringPIP.y, ringDIP.x, ringDIP.y, ringMCP.x, ringMCP.y, ringTip2.x, ringTip2.y, ringPIP2.x, ringPIP2.y, ringDIP2.x, ringDIP2.y, ringMCP2.x, ringMCP2.y, littleTip.x, littleTip.y, littlePIP.x, littlePIP.y, littleDIP.x, littleDIP.y, littleMCP.x, littleMCP.y, littleTip2.x, littleTip2.y, littlePIP2.x, littlePIP2.y, littleDIP2.x, littleDIP2.y, littleMCP2.x, littleMCP2.y
200_7, 0, 0, 2023-11-24, 18:52:05.561, 691.1794557571411, 198.08560103178024, 725.1637146472931, 102.05240570008755, 700.9715793132782, 158.2328959852457, 707.027140378952, 126.68127673864365, 225.91688841581345, 210.8718617260456, 182.317284822464, 107.35286524891853, 218.55508869886398, 170.20440323650837, 210.15479481220245, 131.84996458888054, 788.8349883556366, 292.2686492204666, 774.3881466388702, 214.79145261645317, 777.0596196651459, 248.8670764118433, 766.3286752700806, 158.13252826035023, 96.97885248064995, 308.0773783326149, 133.359319627285, 234.96227179467678, 115.86528211832047, 270.57862766087055, 153.78994983434677, 178.35240638256073, 855.6078705787659, 302.3072028309107, 820.5839092731476, 221.3930053561926, 834.8979272842407, 263.5307947695255, 803.280163526535, 158.74701496958733, 40.576190799474716, 314.1313145160675, 93.18696066737175, 238.3417768329382, 68.51050627231598, 281.5062105804682, 120.53087449073792, 179.07326038181782, 880.4326267242432, 295.2449022382498, 846.5022528171539, 212.41887459158897, 861.7740347385406, 250.68585082888603, 828.2871286869049, 157.09150996804237, 27.04346164315939, 308.7724217027426, 65.69125229120255, 225.2234152108431, 44.08663773536682, 268.7951006889343, 91.05153211951256, 174.74816763401031, 905.8048987388611, 249.06624947488308, 874.1904680728912, 190.59673760831356, 890.6852169036865, 219.06848634779453, 847.3731341362, 155.0966233164072, 21.9355506375432, 256.40440507233143, 48.6740378588438, 203.6471979022026, 31.752819940447807, 230.10977977514267, 71.21250486373901, 171.00250163674355
200_7, 0, 1, 2023-11-24, 18:52:05.593, 691.0011909008026, 200.56854605674744, 724.2185053825378, 105.47359521687031, 700.6210491657257, 161.93678376078606, 707.0240850448608, 130.87578520178795, 226.13470596075058, 218.19164365530014, 178.0625793337822, 111.71058063209057, 216.00885659456253, 177.6525196135044, 207.99602073431015, 138.22784604132175, 789.5064396858215, 296.70389023423195, 773.7275834083557, 218.654203876853, 777.3758745193481, 253.96292579174042, 765.603227853775, 160.77361807227135, 96.74523746967316, 314.83401358127594, 131.150424182415, 241.64978705346584, 114.5231085717678, 278.22707326710224, 150.68042522668839, 183.80732348561287, 856.6749043464661, 306.879402667284, 820.0909450054169, 226.8534533083439, 835.209349155426, 268.90446776151657, 802.5287179946899, 162.85815447568893, 38.62472461163998, 322.3878722935915, 91.51901212334633, 244.3615279942751, 67.07056897878647, 289.78773529827595, 118.35787922143936, 185.61125522851944, 881.1281318664551, 298.4396081715822, 846.6519641876221, 216.80708776414394, 862.1370639801025, 254.51922921836376, 827.5837352275848, 161.7340484559536, 25.975323788821697, 316.013615578413, 64.22083804011345, 232.1390701830387, 43.32768580317497, 276.7561798840761, 89.57371562719345, 181.46914921700954, 905.6650199890137, 253.32890924811363, 873.0835483074188, 194.226255774498, 890.1926970481873, 222.9262379705906, 846.2376053333282, 158.48084676265717, 21.961461953818798, 263.3219661563635, 46.96187724173069, 211.6121205687523, 30.838771611452103, 237.7618813663721, 69.69779521226883, 177.67236192524433
200_7, 0, 2, 2023-11-24, 18:52:05.623, 690.7045457363129, 199.13002532720566, 725.3123705387115, 103.87336745858192, 700.7974808216095, 159.87705805897713, 706.8616523742676, 128.611261844635, 225.8103266954422, 214.81588834524155, 181.43457102775574, 110.24634301662445, 218.82231932878494, 173.9172903597355, 210.24026083946228, 135.18784764409065, 788.7744927406311, 293.4339085072279, 774.2478790283203, 216.08901481330395, 776.8330805301666, 249.9905887246132, 766.2883448600769, 159.21338741481304, 98.76933380961418, 311.5461269021034, 132.53574043512344, 238.6219752728939, 115.57282415032387, 274.148368909955, 152.7218189239502, 180.91859537363052, 856.1300549507141, 304.34930481016636, 820.6892349720001, 223.5009775608778, 834.9623115062714, 265.37306748330593, 802.5921022891998, 159.35990804433823, 41.2393718957901, 318.05896732211113, 92.80390509963036, 241.13388694822788, 68.89347851276398, 285.1040435433388, 118.63438695669174, 182.47779485583305, 880.8803720474243, 296.2120508849621, 846.6713516712189, 214.32204914093018, 861.9141912460327, 252.05297048389912, 827.2752020359039, 157.91138803958893, 27.17601453512907, 312.2681370675564, 65.54347133636475, 228.14851568639278, 44.178811609745026, 272.21279045939445, 89.8074417412281, 178.5643285214901, 905.7587909698486, 249.6386142373085, 873.9467079639435, 192.53672198951244, 890.5513932704926, 220.23021464049816, 846.499030828476, 155.8019159436226, 21.863739870488644, 261.052693143487, 47.89536513388157, 207.94485513865948, 31.643112614750862, 234.45868329703808, 70.36560791730881, 174.61898949742317
200_7, 0, 3, 2023-11-24, 18:52:05.656, 691.1757338047028, 198.23124672472477, 724.6245315074921, 103.6095115840435, 701.0017437934875, 159.37512569129467, 707.0673041343689, 127.93481087684631, 225.35853999853134, 215.12730327248573, 179.68293410539627, 108.68933087587357, 217.69415110349655, 173.47710351645947, 208.33939862251282, 134.22535490989685, 788.4685704708099, 293.1236809939146, 773.8958489894867, 215.6958870589733, 776.5506010055542, 249.30845066905022, 766.3012883663177, 158.77682530879974, 97.01210701465607, 310.7528719007969, 131.1078578233719, 236.86132164299488, 114.0763631761074, 273.6894334256649, 150.89145159721375, 178.2765681296587, 855.5554299354553, 303.304943010211, 820.0598917007446, 222.87342929840088, 834.7689921855927, 264.339954867959, 802.8416953086853, 159.41034188866615, 39.609229639172554, 317.2153097242117, 91.20635423064232, 239.70549048483372, 67.34566015005112, 285.00201968848705, 117.55079883337021, 180.19733515381813, 880.068986415863, 295.82120421528816, 846.4687552452087, 213.41467741131783, 861.6947627067566, 251.45542004704475, 827.8045525550842, 158.33348244428635, 26.211610481142998, 310.6849705725908, 63.8819320499897, 227.17246143519878, 43.0548791885376, 271.3443846553564, 88.95673257112503, 176.67449675500393, 905.6073575019836, 249.5922113507986, 873.8823792934418, 191.91836056113243, 890.495730638504, 220.01823000609875, 846.8151745796204, 156.35156360268593, 21.858696833252907, 258.50106559693813, 47.09859997034073, 206.29400604963303, 30.8110930621624, 232.57950700819492, 69.78444170951843, 172.9489542990923
200_7, 0, 4, 2023-11-24, 18:52:05.689, 692.7349541187286, 197.16404283046722, 724.1598429679871, 104.41679681837559, 701.8459048271179, 158.98312285542488, 707.7775304317474, 128.15616983175278, 224.95962446928024, 214.07587948441505, 178.5878051519394, 108.3857903778553, 217.02621340751648, 172.69675382971764, 207.68476551771164, 133.97499805688858, 789.8836345672607, 293.5652739852667, 773.8944602012634, 216.89961230754852, 777.3793742656708, 250.84002715349197, 765.9928107261658, 158.8827551305294, 96.96394383907318, 309.87515427172184, 130.52449733018875, 235.74915225803852, 114.05864223837852, 272.53554831445217, 148.89973485469818, 177.20673942565918, 856.3139305114746, 303.62763836979866, 819.9154577255249, 224.76229238510132, 835.3507277965546, 266.7873399704695, 802.547105550766, 161.13362322747707, 39.00645041465759, 317.1659695506096, 90.79027327895164, 239.55100168287754, 66.88136047124863, 284.37953355908394, 116.58999347686768, 179.56622464954853, 879.7686748504639, 296.27332769334316, 846.704071521759, 215.00618705153465, 861.664764881134, 252.89847169816494, 827.9290990829468, 160.09547972679138, 25.99420089274645, 310.6538478285074, 63.9145824611187, 226.43613980710506, 43.03347796201706, 271.0209393501282, 88.07191476225853, 175.91470807790756, 905.3222115039825, 251.53444556891918, 873.4906299114227, 192.81035840511322, 890.4019041061401, 221.264577165246, 846.3258767127991, 156.68028977513313, 22.110006742179394, 257.36439798772335, 47.20988357067108, 205.5256242454052, 30.886618837714195, 231.67585375905037, 69.31571179628372, 172.44095987081528
200_7, 0, 5, 2023-11-24, 18:52:05.722, 691.0307998657227, 198.41617082059383, 725.7821698188782, 103.52554892003536, 701.7156920433044, 159.5108033567667, 707.6030430793762, 127.65861214697361, 225.9455252289772, 214.5160975754261, 180.74716252088547, 108.63383489847183, 218.99214035272598, 172.96804666519165, 209.35513055324554, 134.24985313415527, 788.7262740135193, 294.14116974174976, 775.1465361118317, 216.29131264984608, 777.4771449565887, 250.28550484776497, 766.6264314651489, 160.02454736828804, 98.22572043538094, 309.97558449208736, 131.96319860219955, 236.27920758724213, 115.53531298041344, 272.33631275594234, 151.2207888364792, 176.74058571457863, 856.1616637706757, 305.37932389974594, 821.0894281864166, 224.50743585824966, 835.2993981838226, 266.22425578534603, 803.5859191417694, 160.60656768083572, 41.127279326319695, 317.42295092344284, 92.15970179438591, 239.49353709816933, 68.66840454936028, 284.2009215056896, 117.58601850271225, 179.20028242468834, 880.7699911594391, 296.96627746522427, 847.2604756355286, 215.80362924933434, 862.2008371353149, 253.00099551677704, 828.1026976108551, 159.05068045854568, 26.969862811267376, 311.4466341137886, 65.06516572833061, 226.62378245592117, 44.02703094482422, 271.4346593618393, 89.24166330695152, 176.16443997621536, 905.7707345485687, 250.7316912561655, 874.8288106918335, 193.13908457756042, 891.0112488269806, 221.16836538910866, 847.6303377151489, 157.3663962930441, 22.06784313172102, 258.55096822977066, 47.85041005909443, 206.22051137685776, 31.556809842586517, 232.74124528467655, 71.04451704025269, 172.8126516789198
200_7, 0, 6, 2023-11-24, 18:52:05.757, 691.2012875080109, 199.07865405082703, 726.8252053260803, 103.2567246556282, 701.8568484783173, 160.1765051037073, 708.5736949443817, 128.33646926283836, 226.86573630571365, 214.46560123562813, 182.44962245225906, 108.64583402872086, 219.75526559352875, 173.6768702864647, 210.83370393514633, 133.79113638401031, 789.3688941001892, 295.1327228695154, 775.5496735572815, 217.20287157595158, 777.922390460968, 251.55650646984577, 767.1582262516022, 159.88755729794502, 99.70532152056694, 311.3503598421812, 132.83656585216522, 236.88944460451603, 116.26249638199806, 272.7382523715496, 152.4232433438301, 178.54311130940914, 856.1859397888184, 305.85350827872753, 821.3688523769379, 225.2175718843937, 835.7035355567932, 266.8468044102192, 803.8894526958466, 160.89779657125473, 43.0479074716568, 316.3954941481352, 94.21107393503189, 239.58574916422367, 70.4997787475586, 283.4735367298126, 119.25211995840073, 179.5619437098503, 881.7384209632874, 298.2893065661192, 847.884263753891, 216.41630358994007, 862.9494495391846, 253.97795595228672, 828.4561719894409, 159.5810170173645, 28.510733760893345, 311.93391129374504, 66.57601454854012, 227.19224125146866, 45.650145933032036, 270.7535212337971, 90.62001478672028, 177.03453315794468, 906.8510451316833, 252.0614698678255, 875.4721529483795, 193.82797214388847, 891.9165165424347, 221.9380908459425, 847.4528505802155, 157.24843609333038, 21.997468024492264, 262.30450865626335, 49.48077104985714, 207.6766558289528, 32.75900048017502, 234.7508496195078, 71.93582049012184, 173.13559702038765
200_7, 0, 7, 2023-11-24, 18:52:05.790, 692.2092144489288, 197.65172623097897, 726.8253164291382, 102.70838940143585, 703.1106464862823, 159.553768992424, 708.0532326698303, 127.39222520589828, 229.3677077293396, 214.53822097182274, 184.50575119256973, 108.81588420271873, 221.93581587076187, 174.13333719968796, 213.28949815034866, 134.33640936017036, 790.9244480133057, 293.17055259644985, 776.6187071800232, 216.41508492827415, 779.1150262355804, 249.4552525281906, 767.8165674209595, 158.80419832468033, 101.34521654248238, 311.7053028643131, 135.77014487981796, 236.32023586332798, 118.48442560434341, 273.2165926992893, 153.9591320157051, 180.3095457702875, 858.1995160579681, 306.74103769659996, 823.0032894611359, 224.27042178809643, 837.5998425483704, 266.42692859470844, 805.1856365203857, 160.15385049581528, 44.87486532330513, 315.4488127678633, 96.67141643166542, 239.79435904324055, 72.45992833375931, 283.3834495097399, 121.32488638162613, 179.65331208705902, 884.2866251468658, 297.56920251250267, 849.1706705093384, 215.7348217368126, 864.5961635112762, 253.07986479997635, 829.8759579658508, 159.52033391594887, 30.88520574569702, 312.4479365348816, 69.52141910791397, 227.080999314785, 47.65819135308266, 270.1619703620672, 93.045450091362, 175.95861114561558, 907.6585421562195, 251.19678254425526, 877.1248664855957, 193.4848095178604, 893.1742587089539, 221.72404386103153, 850.2257606983185, 157.89226442575455, 23.084606237709522, 260.77686938643456, 51.68408703804016, 206.84452864527702, 34.28426492214203, 234.40040627121925, 74.3846985399723, 172.95685997605324
200_7, 0, 8, 2023-11-24, 18:52:05.823, 693.1221482753754, 198.72355479002, 729.5713951587677, 102.55436931550503, 704.0455231666565, 159.9432407617569, 710.3946185112, 126.95575684309006, 230.75928741693497, 217.6599321961403, 182.9681959748268, 109.75569108128548, 221.40229898691177, 176.81776762008667, 212.8640289902687, 135.7258086502552, 792.3184580802917, 294.61519788205624, 778.0629913806915, 216.59469690918922, 780.3338267803192, 250.55579775571823, 768.7448334693909, 159.60476529598236, 101.00429680943489, 314.2339633256197, 135.2066301703453, 238.76074646413326, 118.07838559150696, 275.3299395143986, 154.8619693517685, 179.9761636853218, 858.439165353775, 307.16628812253475, 823.9018909931183, 225.401496052742, 838.0994174480438, 267.37467239797115, 805.9488589763641, 160.31415137648582, 44.245601907372475, 318.84091064333916, 96.37695860862732, 242.1749989837408, 72.13993763923645, 285.99041679501534, 121.3846042752266, 181.53536316752434, 885.9325058460236, 298.5779106467962, 850.426412820816, 216.21269334852695, 866.2854855060577, 254.24678021669388, 830.9440472126007, 159.91874253749847, 30.529710680246353, 314.84810630977154, 69.02671191096306, 229.39273799955845, 47.782776072621346, 272.6372909396887, 92.59718397259712, 178.24866390228271, 908.5408115386963, 254.0145158022642, 878.7146956920624, 194.0761416554451, 894.7057032585144, 223.52760063111782, 851.406341791153, 158.21445982158184, 23.15547262877226, 264.046069920063, 51.848009184002876, 209.23691773414612, 34.41167929768562, 237.16220608353615, 74.3837611079216, 174.83847358822823
200_7, 0, 9, 2023-11-24, 18:52:05.856, 694.9501268863678, 199.692984521389, 729.8142664432526, 102.80825716257095, 705.45525431633, 160.32586927711964, 712.3619203567505, 128.33715671300888, 231.96479725837708, 218.20364278554916, 182.328089594841, 109.79518821835518, 222.51234352588654, 178.27997413277626, 213.53327214717865, 136.70130044221878, 794.1873781681061, 295.32477144896984, 779.3750629425049, 217.4320112168789, 782.057368516922, 253.41455928981304, 769.5980494022369, 158.9774357676506, 102.25017178058624, 314.67315024137497, 136.16804659366608, 239.27777148783207, 119.10821372270584, 275.9924852401018, 155.30388176441193, 182.03395202755928, 861.0025906562805, 305.6818019747734, 824.9913120269775, 225.69306866824627, 839.7836287021637, 268.9305596202612, 806.4074368476868, 159.6620111465454, 45.015365555882454, 318.93146657943726, 97.18092116713524, 242.31173907220364, 72.94855263829231, 286.4781314432621, 121.963145673275, 183.15993291139603, 886.1085486412048, 298.32767878472805, 851.569718837738, 216.12810572981834, 867.0374310016632, 255.1611514389515, 832.2347869873047, 159.81699991226196, 31.302894219756126, 315.55596125125885, 69.96812978386879, 229.70487162470818, 48.611372262239456, 273.599127471447, 93.39465394616127, 179.29765036702156, 909.9520981311798, 256.41943523287773, 879.5879657268524, 194.53885811567307, 896.0553832054138, 224.24142388999462, 852.150621175766, 157.80339586734772, 23.994573265314102, 264.3805144280195, 52.78878127038479, 209.92036819458008, 35.46422800421715, 237.3910019993782, 75.19658413529396, 175.88146048784256
